downtime_id;production_order_id;tube_line_id;shift;start_date;end_date;duration_min;machine;category;description
6185;20049830;2;Spätschicht;12.05.2023 18:11;12.05.2023 19:00;49;TL;Material;Dreckige Verschlüsse von Hersteller, Verschlusscharge gesperrt, Neue Charge bestellt+ Eine Palette gesperrt TL an Linie.
6186;20049830;2;Spätschicht;12.05.2023 19:31;12.05.2023 19:46;15;HM;Nachziehen / Dichtigkeit;HM Störung Nachziehen station.ER an Linie
6187;20049830;2;Spätschicht;12.05.2023 19:51;12.05.2023 20:00;9;NH;Abblasen;NH Störung Station 3 Tube eingeklemt.
6188;20050129;2;Nachtschicht;12.05.2023 22:40;12.05.2023 22:52;12;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis info Schichtleiter, Einrichter an Linie
6189;20050129;2;Nachtschicht;12.05.2023 23:03;12.05.2023 23:09;6;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis info Schichtleite
6190;20050129;2;Nachtschicht;12.05.2023 23:24;12.05.2023 23:36;12;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis info Schichtleiter
6191;20050129;2;Nachtschicht;13.05.2023 00:30;13.05.2023 00:48;18;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis Schichtleiter an linie
6192;20050129;2;Nachtschicht;13.05.2023 02:02;13.05.2023 02:07;6;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis
6193;20050129;2;Nachtschicht;13.05.2023 02:49;13.05.2023 03:05;16;SS;Rumpfschneiden;Breyer ausgefallen Fehler: 44420 Ecam Head drive Drive Error at atis 
6194;20050129;2;Nachtschicht;13.05.2023 04:00;13.05.2023 04:38;38;TL;Rüsten / Nachjustieren;05:13 ⏰ 0-6 - - - - - - - - -
6195;20050129;2;Nachtschicht;13.05.2023 05:59;13.05.2023 06:29;30;SS;Rumpfschneiden;Breyer ausgefallen
6196;20050129;2;Frühschicht;13.05.2023 06:50;13.05.2023 06:55;6;DM;Tuben laden;übergabe auf prisma viele tuben Verlusst.
6197;20050129;2;Frühschicht;13.05.2023 09:38;13.05.2023 09:45;8;DM;Druck;Clichéé & Gummitücher reinigen und walzen einstellen.
6198;20050129;2;Frühschicht;13.05.2023 10:43;13.05.2023 10:56;14;TL;Sonstiges => Kommentar machen;Kleine Service 1.teil  DM + RHM weil SS steht
6199;20050129;2;Frühschicht;13.05.2023 11:44;13.05.2023 11:51;6;SS;Rumpfschneiden;Breyer ausgefallen, neu starten.
6200;20050129;2;Frühschicht;13.05.2023 13:03;13.05.2023 13:09;6;PM;Gruppieren;tuben einschub störung.
6201;20050129;2;Frühschicht;13.05.2023 13:40;15.05.2023 04:48;2348;TL;Sonstiges => Kommentar machen; K-Service + Linie abstellen
6202;20050129;2;Nachtschicht;15.05.2023 04:49;15.05.2023 05:16;28;TL;Geplante Wartung;Linie Starten.
6203;20050129;2;Nachtschicht;15.05.2023 05:20;15.05.2023 06:12;53;TL;Geplante Wartung;Linie Starten.
6204;20050129;2;Frühschicht;15.05.2023 06:52;15.05.2023 07:42;50;SS;Rumpfschneiden;Breyer Panel eingefroren Neue gestartet könnte quittiert werden. Elektriker an Linie. Info TL.
6205;20050129;2;Frühschicht;15.05.2023 07:50;15.05.2023 08:39;49;SS;Rumpfschneiden;SS - Breyer Probleme. ER und Elektriker an Linie. Info TL.
6206;20050129;2;Frühschicht;15.05.2023 09:09;15.05.2023 09:15;6;PM;Boden-Bilder;Schachtelbilder Leimprobleme ER an Line
6207;20050129;2;Frühschicht;15.05.2023 09:59;15.05.2023 10:16;17;SS;Rumpfschneiden;Breyerprobleme Reto an Linie. Info TL.
6208;20050129;2;Frühschicht;15.05.2023 10:27;15.05.2023 10:40;12;SS;Rumpfschneiden;Breyerprobleme Reto an Linie. Info TL.
6209;20050129;2;Frühschicht;15.05.2023 10:49;16.05.2023 10:07;1398;SS;Rumpfschneiden;Breyerprobleme Reto und Elektriker an Linie. Info TL.
6210;20050129;2;Frühschicht;16.05.2023 10:47;17.05.2023 15:31;1724;TL;Sonstiges => Kommentar machen;Linie abgestellt. Personal auf TL 101. SS - Breyer nicht I.O. Externe Person von Breyer auf Linie.
6211;20049649;2;Spätschicht;17.05.2023 16:42;17.05.2023 16:51;9;DM;Tuben laden;Ladeprisma optimiert - Pedro an Linie
6212;20049649;2;Spätschicht;17.05.2023 16:52;17.05.2023 16:57;6;DM;Tuben laden;Ladeprisma optimiert - Pedro an Linie
6213;20049649;2;Spätschicht;17.05.2023 18:01;21.05.2023 13:13;5472;TL;Kein Auftrag;6 - 4 - L - O - G - V - D 
6214;20049649;2;Frühschicht;21.05.2023 13:36;22.05.2023 06:20;1004;TL;Geplante Wartung;
6215;20049649;2;Frühschicht;22.05.2023 06:23;22.05.2023 07:09;46;TL;Geplante Wartung;Linie Starten
6216;20049649;2;Frühschicht;22.05.2023 07:16;22.05.2023 07:28;12;TL;Rüsten / Nachjustieren;
6217;20049649;2;Frühschicht;22.05.2023 07:35;22.05.2023 07:42;7;TL;Rüsten / Nachjustieren;
6218;20049649;2;Spätschicht;22.05.2023 14:09;22.05.2023 14:15;6;HM;Aufschrauben / Aufprellen;Einrichter an Linie, diverse Einstellungen / Kontrollen, Messer drehen.
6219;20049649;2;Spätschicht;22.05.2023 14:16;22.05.2023 14:33;17;HM;Aufschrauben / Aufprellen;Einrichter an Linie, diverse Einstellungen / Kontrollen, Messer drehen.
6220;20049649;2;Spätschicht;22.05.2023 15:00;22.05.2023 15:07;7;PM;Schachtel-Transport;Tray eingeklemmt, Gruppierstörungen
6221;20049649;2;Spätschicht;22.05.2023 17:36;22.05.2023 17:46;10;HM;Tuben entladen / Transport;Ausschuss Tube A oder B nicht ausgeworfen, Einrichter und Mechaniker an HM , Fehlersuche.
6222;20049649;2;Spätschicht;22.05.2023 18:20;22.05.2023 18:26;6;HM;Hopper / Verschlusszufuhr;
6223;20049649;2;Spätschicht;22.05.2023 20:45;22.05.2023 21:03;18;SS;Schweissnaht/-Band;Innenband / Zunge ersetzen, Dorn neu beklebt.
6224;20049649;2;Spätschicht;22.05.2023 21:35;22.05.2023 21:41;6;DM;Technischer Defekt/Reparatur;Hauptluftschlauch gerissen, Einrichter an Linie.
6225;20049649;2;Nachtschicht;23.05.2023 00:10;23.05.2023 00:16;6;SS;Schweissnaht/-Band;Innenband erst.
6226;20049719;2;Frühschicht;23.05.2023 10:50;23.05.2023 12:19;88;TL;Rüsten / Nachjustieren;11:21 ⏰ 4-4 - - - - - - - - -
6227;20049719;2;Spätschicht;23.05.2023 15:23;23.05.2023 18:00;158;TL;Rüsten / Nachjustieren;16:03 ⏰ 0-0 - - - - - - - - - , 3 - 5 , DM : Mechaniker an Linie, FW 3 Antriebsriemen reparieren.
6228;20049719;2;Spätschicht;23.05.2023 20:00;23.05.2023 20:10;10;SS;Rumpfschneiden;Schnittprobleme, Fadenbildung, Teamleiter an Linie, Fehlersuche, diverse Versuche, Einstellungen.
6229;20049719;2;Spätschicht;23.05.2023 20:17;23.05.2023 20:45;28;SS;Rumpfschneiden;Schnittprobleme, Fadenbildung, Teamleiter an Linie, Fehlersuche, diverse Versuche, Einstellungen.
6230;20049719;2;Nachtschicht;23.05.2023 22:15;23.05.2023 22:23;8;SS;Schweissnaht/-Band;Innenband erst.
6231;20049719;2;Nachtschicht;23.05.2023 23:10;24.05.2023 00:12;62;SS;Schweissnaht/-Band;SS Störung , rumpf keine überlapung  ER an Linie, Fehlersuche, diverse Versuche, Einstellungen.(Aussenband erst.Grund einstellung)
6232;20049719;2;Nachtschicht;24.05.2023 03:33;24.05.2023 04:09;36;SS;Schweissnaht/-Band;Innenband erst. Start probl. schweissnaht nicht i`o Er an linie 
6233;20049769;2;Spätschicht;24.05.2023 16:30;24.05.2023 16:36;6;NH;Abblasen;Tuben hochgezogen 
6234;20049769;2;Spätschicht;24.05.2023 17:05;24.05.2023 17:56;51;SS;Schweissnaht/-Band;Schweissnaht Probleme - 2x Innenband gewechselt -Zunge gewechselt - Grundeinstellung - Einrichter an Linie  
6235;20049769;2;Spätschicht;24.05.2023 20:00;24.05.2023 22:06;126;TL;Rüsten / Nachjustieren;22:19 ⏰ 5-4 - - - - -M- - - -PackCode
6236;20049907;2;Nachtschicht;25.05.2023 01:52;25.05.2023 01:59;8;NH;Spritzen;"Spritzaggregat Station 4. ER an Linie.(maschinist in pause)
"
6237;20049907;2;Nachtschicht;25.05.2023 02:36;25.05.2023 02:47;12;NH;Spritzen;Spritzaggregat  Öl niveau kleiner als Sollwert.(folgene fehler Drehtisch,spindel antrieb.)
6238;20049538;2;Nachtschicht;25.05.2023 03:52;25.05.2023 10:37;405;TL;Rüsten / Nachjustieren;09:35 ⏰ 4-5 -L-O-G-V-M-D-W-Hopper-PackCode
6239;20049538;2;Frühschicht;25.05.2023 10:45;25.05.2023 10:52;7;TL;Rüsten / Nachjustieren;HM
6240;20049538;2;Frühschicht;25.05.2023 12:14;25.05.2023 12:28;14;NH;Tuben laden;Schwenkmagazin
6241;20049538;2;Frühschicht;25.05.2023 13:09;25.05.2023 13:20;11;NH;Technischer Defekt/Reparatur;Während dem Luafen bleibt Aarburg unten und die Tamperatur steigt aus, warten bis sie wieder hoch geht
6242;20049538;2;Frühschicht;25.05.2023 13:22;25.05.2023 14:39;78;NH;Technischer Defekt/Reparatur;NH/Infrastrucktur: Öl verlust, Öl leitung ersetzen
6243;20050266;2;Spätschicht;25.05.2023 14:46;25.05.2023 14:53;8;NH;Technischer Defekt/Reparatur;NH/Infrastrucktur: Öl verlust, Öl leitung ersetzen
6244;20050266;2;Spätschicht;25.05.2023 15:22;25.05.2023 15:31;9;NH;Tuben entladen;Lade Probleme
6245;20050266;2;Spätschicht;25.05.2023 17:19;25.05.2023 17:24;6;NH;Tuben entladen;Rumpf Zufuhr
6246;20050266;2;Spätschicht;25.05.2023 19:45;25.05.2023 19:59;14;TL;Rüsten / Nachjustieren;22:44 ⏰ 5-6 - - - - - - - - -
6247;20050266;2;Spätschicht;25.05.2023 20:14;25.05.2023 21:17;63;TL;Rüsten / Nachjustieren;22:44 ⏰ 5-6 - - - - - - - - -
6248;20050266;2;Nachtschicht;25.05.2023 22:23;25.05.2023 22:34;11;NH;Tuben laden;Ladeproblem ER an Linie.(Schwenkarm mit teflon überklebt,Speicher leeren Ovalle rumpfe)
6249;20050266;2;Nachtschicht;25.05.2023 22:37;25.05.2023 23:13;36;NH;Tuben laden;Ladeproblem ER an Linie.(Schwenkarm mit teflon überklebt,Speicher leeren Ovalle rumpfe)
6250;20050263;2;Nachtschicht;26.05.2023 00:45;26.05.2023 01:11;26;NH;Tuben laden;Schwenkmagazin nicht im Position Hauptschalter aus und einschalten ER an Linie.
6251;20050263;2;Nachtschicht;26.05.2023 01:49;26.05.2023 01:54;6;SS;Schweissnaht/-Band;Innenband erst.Speicher leer
6252;20050263;2;Nachtschicht;26.05.2023 02:31;26.05.2023 02:48;17;NH;Spritzen;Station 3.
6253;20050122;2;Nachtschicht;26.05.2023 04:37;26.05.2023 10:40;363;TL;Rüsten / Nachjustieren;10:01 ⏰ 6-3 -L-O-G-V-M-D-W-Hopper-PackCode
6254;20050123;2;Frühschicht;26.05.2023 10:58;26.05.2023 11:42;44;NH;Spritzen;Brawer Schnitt Versuche Support, Folienriss Linie Leeren, Distanze aussertoleranz, neue Distanzen einbauen info Schichtleiter
6255;20050123;2;Frühschicht;26.05.2023 11:44;26.05.2023 12:01;17;HM;Hopper / Verschlusszufuhr;Verschlüsse klemmen Einrichter an Linie
6256;20050123;2;Frühschicht;26.05.2023 13:38;26.05.2023 14:16;38;SS;Rumpfschneiden;R. Schaufelberger an Linie Schnitt optimieren wieder zurück auf Takt 250/Tmin
6257;20050123;2;Spätschicht;26.05.2023 14:39;26.05.2023 14:46;8;HM;Technischer Defekt/Reparatur;Keine Ref. tuben an Linie- mussten neu gemacht werden 
6258;20050123;2;Spätschicht;26.05.2023 14:52;26.05.2023 14:57;6;PM;Stapeleinheit / Dornplatte;Nachjustieren durch Einrichter 
6259;20050125;2;Spätschicht;26.05.2023 15:46;26.05.2023 17:43;117;TL;Rüsten / Nachjustieren;"1-2- Verschluss
"
6260;20050125;2;Spätschicht;26.05.2023 17:44;26.05.2023 17:51;6;HM;Verschlussposition Kamera (Pos 6);Probleme mit Kamera - Blaue Verschlüsse
6261;20050125;2;Spätschicht;26.05.2023 18:12;26.05.2023 18:19;6;HM;Verschlussposition Kamera (Pos 6);Probleme mit Kamera - Blaue Verschlüsse
6262;20050124;2;Spätschicht;26.05.2023 20:56;26.05.2023 23:27;151;TL;Rüsten / Nachjustieren;"1-4
"
6263;20050126;2;Nachtschicht;27.05.2023 01:25;27.05.2023 04:05;160;TL;Rüsten / Nachjustieren;1-3
6264;20050126;2;Nachtschicht;27.05.2023 05:22;27.05.2023 05:28;6;HM;Hopper / Verschlusszufuhr;"HM Combination A verstopft.
PM Störung."
6265;20050126;2;Nachtschicht;27.05.2023 05:56;27.05.2023 08:02;126;TL;Rüsten / Nachjustieren;09:41 ⏰ 4-0 -L- - - -M- - - -PackCode
6266;20050126;2;Frühschicht;27.05.2023 08:03;27.05.2023 08:26;24;TL;Rüsten / Nachjustieren;
6267;20050126;2;Frühschicht;27.05.2023 09:16;27.05.2023 09:32;16;DM;Lack;Schwankungen in den Lackposition Druck Avor beigezogen fehler suchen und beheben
6268;20050126;2;Frühschicht;27.05.2023 13:16;30.05.2023 07:28;3972;TL;Kein Auftrag;Linie abstellen
6269;20050126;2;Frühschicht;30.05.2023 09:38;30.05.2023 09:46;8;PM;Gruppieren;Störung -Gruoierband und Tuben einschub in Dornplatte Einrichter an Linie.
6270;20050126;2;Frühschicht;30.05.2023 09:52;30.05.2023 10:01;9;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6271;20050126;2;Frühschicht;30.05.2023 10:15;30.05.2023 10:35;20;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6272;20050126;2;Frühschicht;30.05.2023 10:42;30.05.2023 11:08;27;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6273;20050126;2;Frühschicht;30.05.2023 11:14;30.05.2023 11:20;6;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6274;20050126;2;Frühschicht;30.05.2023 11:21;30.05.2023 11:40;19;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6275;20050126;2;Frühschicht;30.05.2023 11:42;30.05.2023 12:13;31;PM;Technischer Defekt/Reparatur;Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL
6276;20050165;2;Frühschicht;30.05.2023 12:15;30.05.2023 12:55;40;PM;Technischer Defekt/Reparatur;"Störung -Gruoierband und Tuben einschub in Dornplatte. Reparatur info TL.
Linien personal macht noch  Linien Service"
6277;20050165;2;Frühschicht;30.05.2023 13:05;30.05.2023 13:11;6;HM;Hopper / Verschlusszufuhr;Station B -Verschlusszufuhr
6278;20050165;2;Frühschicht;30.05.2023 13:53;30.05.2023 14:01;8;HM;Hopper / Verschlusszufuhr;Hopper leer ,Keine Verschlusse .-Nachfühlen 
6279;20050165;2;Spätschicht;30.05.2023 14:21;30.05.2023 15:21;60;PM;Technischer Defekt/Reparatur;PM. Tubeneinschub störung, Regler gewechselt ER+Elektriker an Linie Währendem Reparatur 3 Wochige Service.
6280;20050165;2;Spätschicht;30.05.2023 17:54;30.05.2023 20:12;138;TL;Rüsten / Nachjustieren;22:41 ⏰ 0-4 -L-O- -V-M- - - -
6281;20050162;2;Spätschicht;30.05.2023 21:15;30.05.2023 21:28;13;SS;Laminatqualität;Laminat verlauf. Speicher Leer. und (schneidhülse erst.)
6282;20050162;2;Nachtschicht;30.05.2023 23:55;31.05.2023 02:36;161;TL;Rüsten / Nachjustieren;02:27 ⏰ 4-2 - - -G-V-M- - - -PackCode
6283;20050162;2;Nachtschicht;31.05.2023 02:36;31.05.2023 02:45;8;TL;Rüsten / Nachjustieren;HM
6284;20050162;2;Nachtschicht;31.05.2023 03:10;31.05.2023 03:29;20;TL;Rüsten / Nachjustieren;HM
6285;20050208;2;Spätschicht;31.05.2023 17:34;31.05.2023 19:26;113;TL;Rüsten / Nachjustieren;23:11 ⏰ 2-4 -L-O-G-V-M- - -Hopper-PackCode
6286;20050208;2;Spätschicht;31.05.2023 19:31;31.05.2023 19:50;19;TL;Rüsten / Nachjustieren;23:11 ⏰ 2-4 -L-O-G-V-M- - -Hopper-PackCode
6287;20050206;2;Spätschicht;31.05.2023 21:11;31.05.2023 21:24;12;SS;Schweissnaht/-Band;Innenband erst.Speicher Leer, (ink.Schnitt einst.Reto an Linie)
6288;20050206;2;Nachtschicht;31.05.2023 22:45;31.05.2023 23:08;23;TL;Rüsten / Nachjustieren;23:41 ⏰ 0-4 - - - - - - - - -
6289;20050205;2;Nachtschicht;01.06.2023 00:34;01.06.2023 00:41;6;HM;Hopper / Verschlusszufuhr;
6290;20050205;2;Nachtschicht;01.06.2023 01:33;01.06.2023 02:24;51;TL;Rüsten / Nachjustieren;03:35 ⏰ 0-4 -L- - - - - - - -
6291;20050204;2;Nachtschicht;01.06.2023 03:52;01.06.2023 03:58;6;NH;Formatteile / Werkzeuge;Station 4
6292;20050204;2;Nachtschicht;01.06.2023 04:51;01.06.2023 05:21;30;TL;Rüsten / Nachjustieren;05:59 ⏰ 0-6 - - - - - - - - -
6293;20050204;2;Frühschicht;01.06.2023 07:07;01.06.2023 07:18;11;HM;Hopper / Verschlusszufuhr;Verschlusszufuhr Station C -Verschluss in Führungskanal eingeklemt
6294;20050204;2;Frühschicht;01.06.2023 07:39;01.06.2023 07:47;8;PM;Gruppieren;Grupierband -Tuben Stau
6295;20050726;2;Frühschicht;01.06.2023 08:13;01.06.2023 09:29;76;TL;Rüsten / Nachjustieren;09:55 ⏰ 0-6 - - - - - - - - -
6296;20050909;2;Frühschicht;01.06.2023 13:27;01.06.2023 15:24;117;TL;Rüsten / Nachjustieren;16:11 ⏰ 4-4 -L- - - -M- - - -PackCode
6297;20050909;2;Spätschicht;01.06.2023 15:52;01.06.2023 16:01;8;DM;Druck;Clichés-Gummi reinigen.
6298;20050909;2;Spätschicht;01.06.2023 17:53;01.06.2023 19:45;112;TL;Rüsten / Nachjustieren;20:25 ⏰ 4-5 - - - - - - - - -
6299;20050732;2;Nachtschicht;02.06.2023 00:32;02.06.2023 01:44;73;TL;Rüsten / Nachjustieren;02:07 ⏰ 5-2 - - - - -M- - - -
6300;20050732;2;Nachtschicht;02.06.2023 03:22;02.06.2023 03:36;14;PM;Gruppieren;Gruppierband störungen
6301;20050731;2;Nachtschicht;02.06.2023 05:55;02.06.2023 08:50;175;TL;Rüsten / Nachjustieren;08:40 ⏰ 2-2 -L- - - -M- - - -PackCode
6302;20050725;2;Frühschicht;02.06.2023 09:53;02.06.2023 11:14;82;TL;Rüsten / Nachjustieren;10:45 ⏰ 0-2 - - - - - - - - -DM-Passer einstellen
6303;20051290;2;Frühschicht;02.06.2023 12:48;02.06.2023 13:32;44;TL;Rüsten / Nachjustieren;13:30 ⏰ 0-2 - - - - - - - - -Reparatur -Hm Nahziungsstation A Mechaniker
6304;20051290;2;Frühschicht;02.06.2023 13:43;02.06.2023 13:54;10;HM;Technischer Defekt/Reparatur;Nachziungsstation A- Reparatur Mechaniker
6305;20051290;2;Spätschicht;02.06.2023 14:28;02.06.2023 14:33;6;SS;Schweissnaht/-Band;Innenband erst. Speicher Leer.
6306;20051290;2;Spätschicht;02.06.2023 15:11;02.06.2023 15:47;36;TL;Rüsten / Nachjustieren;16:29 ⏰ 2-2 - - - - - - - - -
6307;20051291;2;Spätschicht;02.06.2023 16:51;02.06.2023 17:40;49;TL;Rüsten / Nachjustieren;21:31 ⏰ 2-1 -L-O-G-V-M- - - -PackCode
6308;20051292;2;Spätschicht;02.06.2023 19:12;02.06.2023 19:24;12;SS;Rumpfschneiden;"Breyer schnitt nicht i.o (Nachschnitt)  SS Takt 285 auf   250 T/min. Reduziert. INFO TL 

"
6309;20050211;2;Nachtschicht;02.06.2023 22:22;02.06.2023 22:41;18;TL;Rüsten / Nachjustieren;0-1
6310;20050211;2;Nachtschicht;03.06.2023 00:40;03.06.2023 01:07;28;TL;Rüsten / Nachjustieren;0-1
6311;20050153;2;Nachtschicht;03.06.2023 02:56;03.06.2023 03:07;11;PM;Schachtel-Transport;
6312;20050153;2;Nachtschicht;03.06.2023 03:37;03.06.2023 06:13;156;TL;Rüsten / Nachjustieren;1-1-L-O-V-M-Verpackung
6313;20050153;2;Frühschicht;03.06.2023 06:16;03.06.2023 06:27;12;TL;Sonstiges => Kommentar machen;Muster..
6314;20050153;2;Frühschicht;03.06.2023 06:38;03.06.2023 13:23;405;TL;Rüsten / Nachjustieren;12:30 ⏰ 1-6 -L-O-G-V-M-D-W-Hopper-PackCode
6315;20051038;2;Frühschicht;03.06.2023 13:26;03.06.2023 13:37;11;TL;Rüsten / Nachjustieren;Nachjustieren 
6316;20051038;2;Frühschicht;03.06.2023 13:49;05.06.2023 11:29;2740;TL;Kein Auftrag;Linie abstellen 
6317;20051038;2;Frühschicht;05.06.2023 11:40;05.06.2023 11:46;6;SS;Ummantelung/Extruden;SS Wandstärken nicht i,o kann man nicht einstellen,TL und ER an Linie ,Ummantelungsköpf gewechselt.
6318;20051038;2;Frühschicht;05.06.2023 12:15;05.06.2023 12:22;7;DM;Technischer Defekt/Reparatur;Zwei Luftschläuche+Handrad ventil+Beflammung Sib gewechselt. Mechaniker an Linie. Info TL.
6319;20051038;2;Frühschicht;05.06.2023 12:27;05.06.2023 12:33;6;DM;UV-Trocknung;Beflammung haftungprobleme vorbehandelung werte neue einstellen DFS+TL an Linie.
6320;20051038;2;Frühschicht;05.06.2023 13:09;05.06.2023 13:15;6;HM;Tuben entladen / Transport;Kupplung ausgelöst HM zu PM ER+Tauren+Ivan an Linie Info TL.
6321;20051038;2;Frühschicht;05.06.2023 13:33;05.06.2023 13:48;15;HM;Tuben entladen / Transport;Kupplung ausgelöst HM zu PM ER+Tauren+Ivan an Linie Info TL.
6322;20051038;2;Spätschicht;05.06.2023 14:48;05.06.2023 14:57;9;HM;Hopper / Verschlusszufuhr;Verschlusszuführ -Hopper leer
6323;20051038;2;Spätschicht;05.06.2023 15:19;05.06.2023 15:30;12;HM;Tuben entladen / Transport;Kupplung Schalenförderer hat  ausgelöst
6324;20051038;2;Spätschicht;05.06.2023 15:31;05.06.2023 15:41;10;HM;Technischer Defekt/Reparatur;Kupplung Schalenförderer hat  ausgelöst Reparatur durch Mechanicker
6325;20051038;2;Spätschicht;05.06.2023 15:42;05.06.2023 15:55;13;HM;Technischer Defekt/Reparatur;Kupplung Schalenförderer hat  ausgelöst. Reparatur durch Mechanicker
6326;20051038;2;Spätschicht;05.06.2023 15:57;05.06.2023 16:10;13;HM;Technischer Defekt/Reparatur;Kupplung Schalenförderer hat  ausgelöst Reparatur durch Mechanicker
6327;20051038;2;Spätschicht;05.06.2023 16:37;05.06.2023 16:53;16;HM;Technischer Defekt/Reparatur;Kupplung Schalenförderer hat  ausgelöst Reparatur durch Mechanicker
6328;20051039;2;Spätschicht;05.06.2023 17:51;05.06.2023 17:57;6;TL;Sonstiges => Kommentar machen;Speicher 1- Roboter störung
6329;20051039;2;Spätschicht;05.06.2023 18:40;05.06.2023 18:45;6;TL;Sonstiges => Kommentar machen;Speicher 1- Roboter störung
6330;20051039;2;Nachtschicht;05.06.2023 23:09;05.06.2023 23:52;42;TL;Rüsten / Nachjustieren;00:28 ⏰ 0-6 - - - - - - - - -
6331;20050771;2;Nachtschicht;06.06.2023 05:01;06.06.2023 09:59;299;TL;Rüsten / Nachjustieren;11:12 ⏰ 6-5 -L-O-G-V-M-D-W-Hopper-PackCode
6332;20050771;2;Frühschicht;06.06.2023 10:22;06.06.2023 11:47;85;SS;Rumpfschneiden;Schnittprobleme. Production Engineering an linie.
6333;20050771;2;Frühschicht;06.06.2023 12:34;06.06.2023 12:56;22;SS;Rumpfschneiden;Nachschnittprobleme. ER+Production Engineering an linie. Info SL.
6334;20050771;2;Frühschicht;06.06.2023 13:09;06.06.2023 14:04;56;SS;Rumpfschneiden;Nachschnittprobleme. ER+Production Engineering an linie. Info SL. Linie Leeren.
6335;20050771;2;Spätschicht;06.06.2023 14:10;06.06.2023 15:50;101;SS;Rumpfschneiden;Schnitt nicht I.O Engineering an linie, Kratzer auf Rumpf schneidehülse ersetzen info Schichtleiter und Einrichter an Linie, SS Takt 240 T/min
6336;20050771;2;Spätschicht;06.06.2023 18:16;07.06.2023 12:26;1090;TL;Sonstiges => Kommentar machen;Linie Abstellen und wechseln auf TL102
6337;20050771;2;Frühschicht;07.06.2023 12:35;07.06.2023 12:40;6;TL;Rüsten / Nachjustieren;Linie starten
6338;20050771;2;Frühschicht;07.06.2023 12:47;07.06.2023 13:01;14;TL;Rüsten / Nachjustieren;Linie starten Engineering an Linie
